32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|1|General Provisions|||§ 32.1-1|References to former sections, articles and chapters of Title 32 and other titles.|<p>Whenever any of the conditions, requirements, provisions or contents of any section, article or chapter of Title 32 or any other title of this Code as such titles existed prior to October 1, 1979, are transferred in the same or in modified form to a new section, article or chapter of this title or any other title of this Code and whenever any such former section, article or chapter is given a new number in this or any other title, all references to any such former section, article or chapter of Title 32 or other title appearing in this Code shall be construed to apply to the new or renumbered section, article or chapter containing such conditions, requirements, provisions or contents or portions thereof.</p><p>1979, c. 711.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|1|General Provisions|||§ 32.1-2|Finding and purpose.|<p>The General Assembly finds that the protection, improvement and preservation of the public health and of the environment are essential to the general welfare of the citizens of the Commonwealth. For this reason, the State Board of Health and the State Health Commissioner, assisted by the State Department of Health, shall administer and provide a comprehensive program of preventive, curative, restorative and environmental health services, educate the citizenry in health and environmental matters, develop and implement health resource plans, collect and preserve vital records and health statistics, assist in research, and abate hazards and nuisances to the health and to the environment, both emergency and otherwise, thereby improving the quality of life in the Commonwealth.</p><p>This comprehensive program of preventive, curative, restorative, and environmental health services shall include prevention and education activities focused on women's health, including, but not limited to, osteoporosis, breast cancer, and other conditions unique to or more prevalent among women.</p><p>1979, c. 711; 1995, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?951+ful+CHAP0078'>78</a>.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|1|General Provisions|||§ 32.1-3|Definitions.|<p>As used in this title unless the context requires otherwise or it is otherwise provided:</p><p>"Board" or "State Board" means the State Board of Health.</p><p>"Commissioner" means the State Health Commissioner.</p><p>"Department" means the State Department of Health.</p><p>"Medical care facility" means any institution, place, building, or agency, whether or not licensed or required to be licensed by the Board or the Department of Behavioral Health and Developmental Services, whether operated for profit or nonprofit, and whether privately owned or privately operated or owned or operated by a local governmental unit, (i) by or in which health services are furnished, conducted, operated, or offered for the prevention, diagnosis, or treatment of human disease, pain, injury, deformity, or physical condition, whether medical or surgical, of two or more nonrelated persons who are injured or physically sick or have mental illness, or for the care of two or more nonrelated persons requiring or receiving medical, surgical, nursing, acute, chronic, convalescent, or long-term care services, or services for individuals with disabilities, or (ii) which is the recipient of reimbursements from third-party health insurance programs or prepaid medical service plans.</p><p>The term "medical care facility" does not include any facility of (a) the Department of Behavioral Health and Developmental Services; (b) any nonhospital substance abuse residential treatment program operated by or contracted primarily for the use of a community services board under the Department of Behavioral Health and Developmental Services' Comprehensive State Plan; (c) an intermediate care facility for individuals with intellectual disability (ICF/IID) that has no more than 12 beds and is in an area identified as in need of residential services for individuals with intellectual disability in any plan of the Department of Behavioral Health and Developmental Services; (d) a physician's office, except that portion of a physician's office described in subdivision A 6 of § <a href='/vacode/32.1-102.1:3/'>32.1-102.1:3</a>; (e) the Wilson Workforce and Rehabilitation Center of the Department for Aging and Rehabilitative Services; (f) the Department of Corrections; or (g) the Department of Veterans Services.</p><p>"Person" means an individual, corporation, partnership, or association or any other legal entity.</p><p>1979, c. 711; 2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP1271'>1271</a>.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|1|General Provisions|||§ 32.1-3.1|Certified mail; subsequent mail or notices may be sent by regular mail.|<p>Whenever in this title the Board, the Commissioner, or the Department is required to send any mail or notice by certified mail and such mail or notice is sent certified mail, return receipt requested, then any subsequent, identical mail or notice that is sent by the Board, the Commissioner, or the Department may be sent by regular mail.</p><p>2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0566'>566</a>.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|1|General Provisions|||§ 32.1-4|Sovereign immunity.|<p>Nothing contained in this title shall be construed to be a waiver of the defense of sovereign immunity except where expressly provided by the laws of this Commonwealth.</p><p>1979, c. 711.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|2|STATE BOARD OF HEALTH|||§ 32.1-5|Appointment of members; terms and vacancies.|<p>There shall be a State Board of Health which shall consist of 15 residents of the Commonwealth appointed by the Governor for terms of four years each. Two members of the Board shall be members of the Medical Society of Virginia, one member shall be a member of the Virginia Pharmaceutical Association, one member shall be a member of the State Dental Association, one member shall be a member of the Virginia Nurses' Association, one member shall be a member of the Virginia Veterinary Medical Association, one member shall be a representative of local government, one member shall be a representative of the hospital industry, one member shall be a representative of the nursing home industry, one member shall be a representative of the licensed health carriers responsible under Title 38.2 for a managed care health insurance plan, one member shall be a corporate purchaser of health care, two members shall be consumers, one member shall have public environmental health expertise, and one member shall be a representative of the emergency medical services community recommended by the State Emergency Medical Services Advisory Board. A vacancy other than by expiration of term shall be filled by the Governor for the unexpired term.</p><p>No person shall be eligible to serve more than two full consecutive four-year terms.</p><p>Code 1950, § 32-1; 1956, c. 396; 1968, c. 371; 1972, c. 94; 1974, c. 67; 1978, c. 499; 1979, c. 711; 1989, c. 73; 1991, c. 93; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0891'>891</a>; 2009, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?091+ful+CHAP0128'>128</a>.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|2|STATE BOARD OF HEALTH|||§ 32.1-6|Meetings and chairman.|<p>The Board shall meet annually in the City of Richmond and at such other times and places as it determines. It shall elect from its number a chairman who shall perform the usual duties of such officer in addition to the particular duties prescribed by law.</p><p>Code 1950, § 32-2; 1979, c. 711.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|2|STATE BOARD OF HEALTH|||§ 32.1-7|Bylaws.|<p>The Board may adopt bylaws for its operation.</p><p>Code 1950, § 32-3; 1979, c. 711.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|2|STATE BOARD OF HEALTH|||§ 32.1-8|Quorum.|<p>Six members of the Board shall constitute a quorum for the transaction of any lawful business.</p><p>Code 1950, § 32-4; 1974, c. 436; 1979, c. 711; 1989, c. 73.</p>
32.1|HEALTH|||||1|ADMINISTRATION GENERALLY|2|STATE BOARD OF HEALTH|||§ 32.1-9|Secretary.|<p>The Commissioner or, with the approval of the Board, his designee shall act as secretary of the Board and shall not be entitled to any additional compensation for such service.</p><p>Code 1950, § 32-5; 1979, c. 711.</p>
