2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-100|Salaries of Governor and other officers; administrative assistants.|<p>A. The Governor and all officers of the Commonwealth shall receive annually for their services such salaries as are fixed by law.</p><p>B. The Governor may employ the necessary administrative assistants, including a chief of staff, and fix their salaries within the limitation of funds appropriated for executive control of the Commonwealth. Any chief of staff appointed by the Governor shall be confirmed by a majority of the members in each house of the General Assembly.</p><p>C. The Governor may employ the staff required to perform necessary services in the operation of the Executive Mansion.</p><p>Code 1950, §§ 2-34, 14-9 to 14-16, 14-18 to 14-26; 1962, c. 356; 1964, c. 386, § 14.1-12; 1966, cc. 55, 677, § 2.1-38; 1968, cc. 223, 562; 1970, cc. 262, 759; 1977, c. 672; 1984, cc. 104, 750, 779; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0872'>872</a>; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-101|Clerical forces and office expenses of Governor.|<p>The Governor may appoint the clerical force necessary to the efficient operation of his office, but the aggregate amount paid such clerks shall not exceed the sum provided by law. The Governor may expend for the contingent expenses of his office such sums as are provided by law.</p><p>Code 1950, §§ 14-11, 14-25; 1964, c. 386, § 14.1-13; 1970, c. 260; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0872'>872</a>, § 2.1-38.3; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-102|Personal staff as commander in chief.|<p>The personal staff of the Governor and commander in chief shall consist of the Adjutant General of the Commonwealth and any additional aides detailed by the Governor from the commissioned personnel of the National Guard of Virginia, the officers reserve corps or the naval reserve corps, or officers of the army or navy of the United States, retired or former officers of the army or navy of the United States, which detail shall operate for the time being as a commission to each officer so detailed as aide-de-camp. Commissions as military aides to the Governor shall be issued by the Secretary of the Commonwealth with the rank the Governor deems appropriate and shall continue in effect at the pleasure of the Governor during his term in office. The commissions shall be honorary in nature and shall not constitute a commission in the militia of the Commonwealth or entitle the recipient to any pay or benefits. The insignia to be worn by aides when performing their duties shall be prescribed by the Governor. No officer so detailed shall be compelled to serve. Officers so detailed shall not be relieved from their ordinary duties, except when actually on duty with the Governor. No officer shall be detailed under this section unless he is a qualified voter of the Commonwealth. In addition, the Governor may appoint and commission with the rank of colonel as a personal aide, the Clerk of the House of Delegates.</p><p>Code 1950, § 2-36; 1958, c. 119; 1966, c. 677, § 2.1-40; 1984, c. 17; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-103|Authority to formulate executive branch policies; chief officer for personnel administration and planning and budget.|<p>A. Except as otherwise provided by the Constitution or law, the Governor shall have the authority and responsibility for the formulation and administration of the policies of the executive branch, including resolution of policy and administrative conflicts between and among agencies.</p><p>B. The Governor shall be the Chief Personnel Officer of the Commonwealth. He shall direct the execution of Chapter 29 (§ <a href='http://law.lis.virginia.gov/vacode/2.2-2900/'>2.2-2900</a> et seq.). The Governor may employ personnel assistants and employees necessary to carry out Chapter 29 (§ <a href='http://law.lis.virginia.gov/vacode/2.2-2900/'>2.2-2900</a> et seq.). The Governor shall have the following powers and duties relating to state personnel administration:</p><p>1. Establish and maintain a classification plan for the service of the Commonwealth, and from time to time, make such amendments as may be necessary. The classification plan shall provide for the grouping of all positions in classes based upon the respective duties, authority, and responsibilities. Each position in the service of the Commonwealth shall be allocated to the appropriate class title.</p><p>2. Establish and administer a compensation plan for all employees, and from time to time make such amendments as may be necessary. The compensation plan shall be uniform; and for each class of positions there shall be set forth a minimum and a maximum rate of compensation and any necessary or equitable intermediate rates.</p><p>3. Adopt necessary rules, not in conflict with Chapter 29 (§ <a href='http://law.lis.virginia.gov/vacode/2.2-2900/'>2.2-2900</a> et seq.), to provide for the administration of the duties imposed by Chapter 29 (§ <a href='http://law.lis.virginia.gov/vacode/2.2-2900/'>2.2-2900</a> et seq.), and to govern minimum hours of work, attendance regulations, leaves of absences for employees and the order and manner in which layoffs shall be made.</p><p>C. The Governor shall be the chief planning and budget officer of the Commonwealth.</p><p>Code 1950, §§ 2-46, 2-81; 1966, cc. 55, 677, §§ 2.1-52, 2.1-113; 1975, c. 390; 1976, cc. 725, 760, 761 §§ 2.1-41.1, 2.1-114.2, 2.1-387; 1978, c. 846; 1984, c. 720; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-104|Delegation of powers.|<p>The Governor may designate and empower any secretary or other officer in the executive branch of state government who is required to be confirmed by the General Assembly or either house thereof, to perform without approval, ratification, or other action by the Governor any function that is vested in the Governor by law, or which such officer is required or authorized by law to perform only with or subject to the approval, ratification of the Governor; however nothing contained in this section shall relieve the Governor of his responsibility in office for the acts of any secretary or officer designated by him to perform such functions. Any designation or authorization under this section shall be (i) in the form of a written executive order, (ii) subject to the terms, conditions, and limitations the Governor deems advisable, and (iii) revocable in whole or in part at any time by the Governor.</p><p>1976, c. 731, § 2.1-39.1; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-105|Appointments to office; effect of refusal to confirm by the General Assembly.|<p>No person appointed to any office by the Governor, whose appointment is subject to confirmation by the General Assembly, shall enter upon, or continue in, office after the General Assembly has refused to confirm his appointment. Nor shall such person be eligible for reappointment during the recess of the General Assembly to fill the vacancy caused by the refusal to confirm.</p><p>Code 1950, § 2-35; 1966, c. 677, § 2.1-39; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-106|Appointment of agency heads; disclosure of resumes; severance.|<p>A. Notwithstanding any provision of law to the contrary, the Governor shall appoint the administrative head of each agency of the executive branch of state government except the:</p><p>1. Executive Director of the Virginia Port Authority;</p><p>2. Director of the State Council of Higher Education for Virginia;</p><p>3. Executive Director of the Department of Wildlife Resources;</p><p>4. Executive Director of the Jamestown-Yorktown Foundation;</p><p>5. Executive Director of the Motor Vehicle Dealer Board;</p><p>6. Librarian of Virginia;</p><p>7. Administrator of the Commonwealth's Attorneys' Services Council;</p><p>8. Executive Director of the Virginia Housing Development Authority; and</p><p>9. Executive Director of the Board of Accountancy.</p><p>However, the manner of selection of those heads of agencies chosen as set forth in the Constitution of Virginia shall continue without change. Each administrative head and Secretary appointed by the Governor pursuant to this section shall (i) be subject to confirmation by the General Assembly, (ii) have the professional qualifications prescribed by law, and (iii) serve at the pleasure of the Governor.</p><p>B. As part of the confirmation process for each administrative head and Secretary, the Secretary of the Commonwealth shall provide copies of the resumes and statements of economic interests filed pursuant to § <a href='/vacode/2.2-3117/'>2.2-3117</a> to the chairs of the House of Delegates and Senate Committees on Privileges and Elections. For appointments made before January 1, copies shall be provided to the chairs within 30 days of the appointment or by January 7 whichever time is earlier; and for appointments made after January 1 through the regular session of that year, copies shall be provided to the chairs within seven days of the appointment. Each appointee shall be available for interviews by the Committees on Privileges and Elections or other applicable standing committee. For the purposes of this section and § <a href='/vacode/2.2-107/'>2.2-107</a>, there shall be a joint subcommittee of the House of Delegates and Senate Committees on Privileges and Elections consisting of five members of the House Committee and three members of the Senate Committee appointed by the respective chairs of the committees to review the resumes and statements of economic interests of gubernatorial appointees. The members of the House of Delegates shall be appointed in accordance with the principles of proportional representation contained in the Rules of the House of Delegates. No appointment confirmed by the General Assembly shall be subject to challenge by reason of a failure to comply with the provisions of this subsection pertaining to the confirmation process.</p><p>C. For the purpose of this section, "agency" includes all administrative units established by law or by executive order that are not (i) arms of the legislative or judicial branches of government; (ii) institutions of higher education as classified under §§ <a href='/vacode/22.1-346/'>22.1-346</a>, <a href='/vacode/23.1-1100/'>23.1-1100</a>, <a href='/vacode/23.1-3210/'>23.1-3210</a>, and <a href='/vacode/23.1-3216/'>23.1-3216</a>; (iii) regional planning districts, regional transportation authorities or districts, or regional sanitation districts; and (iv) assigned by law to other departments or agencies, not including assignments to secretaries under Article 7 (§ <a href='/vacode/2.2-215/'>2.2-215</a> et seq.) of Chapter 2 of this title.</p><p>D. The resumes and applications for appointment submitted by persons who are appointed by the Governor pursuant to this section shall be available to the public upon request.</p><p>E. Severance benefits provided to any departing agency head, whether or not appointed by the Governor, shall be publicly announced by the appointing authority prior to such departure.</p><p>1977, c. 542, § 2.1-41.2; 1979, c. 294; 1981, c. 589; 1983, c. 298; 1984, c. 104; 1986, c. 565; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0661'>661</a>; 1995, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?951+ful+CHAP0767'>767</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?951+ful+CHAP0816'>816</a>; 1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0812'>812</a>; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0427'>427</a>; 2000, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0382'>382</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0400'>400</a>; 2001, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0832'>832</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>; 2003, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0981'>981</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP1021'>1021</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0938'>938</a>; 2006, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0254'>254</a>; 2010, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?101+ful+CHAP0136'>136</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?101+ful+CHAP0145'>145</a>; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0729'>729</a>; 2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP0958'>958</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-107|Appointment of members of commissions, boards, and other collegial bodies; disclosure of resumes.|<p>A. Except as provided in the Constitution of Virginia, or where the manner of selection of members of boards and commissions is by election by the General Assembly, or as provided in Title 3.2 or § <a href='http://law.lis.virginia.gov/vacode/54.1-901/'>54.1-901</a>, but notwithstanding any other provision of law to the contrary, the Governor shall appoint all members of boards, commissions, councils or other collegial bodies created by the General Assembly in the executive branch of state government to terms of office as prescribed by law. Each member appointed pursuant to this section shall be subject to confirmation by the General Assembly and shall have the professional qualifications prescribed by law.</p><p>As part of the confirmation process for each gubernatorial appointee, the Secretary of the Commonwealth shall provide copies of the resume and statement of economic interests filed pursuant to § <a href='http://law.lis.virginia.gov/vacode/2.2-3117/'>2.2-3117</a> or <a href='http://law.lis.virginia.gov/vacode/2.2-3118/'>2.2-3118</a>, as appropriate, to the chairs of the House of Delegates and Senate Committees on Privileges and Elections. For the purposes of this section and § <a href='http://law.lis.virginia.gov/vacode/2.2-106/'>2.2-106</a>, there shall be a joint subcommittee of the House of Delegates and Senate Committees on Privileges and Elections consisting of five members of the House Committee and three members of the Senate Committee appointed by the respective chairs of the committees to review the resumes and statements of economic interests of gubernatorial appointees. The members of the House of Delegates shall be appointed in accordance with the principles of proportional representation contained in the Rules of the House of Delegates. No appointment confirmed by the General Assembly shall be subject to challenge by reason of a failure to comply with the provisions of this paragraph pertaining to the confirmation process.</p><p>B. The resumes and applications for appointment submitted by persons who are appointed by the Governor pursuant to this section shall be available to the public upon request.</p><p>1977, c. 447, § 2.1-42.1; 1978, c. 834; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0938'>938</a>; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0729'>729</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-108|Removal of members of certain boards, commissions, etc.|<p>A. Notwithstanding any provision of law to the contrary, the Governor may remove from office for malfeasance, misfeasance, incompetence, misconduct, neglect of duty, absenteeism, conflict of interests, failure to carry out the policies of the Commonwealth as established in the Constitution or by the General Assembly, or refusal to carry out a lawful directive of the Governor any member of any board, commission, council or other collegial body established by the General Assembly in the executive branch of state government except those boards provided for in subsection C of § <a href='http://law.lis.virginia.gov/vacode/23.1-1300/'>23.1-1300</a>, subsection A of § <a href='http://law.lis.virginia.gov/vacode/23.1-3100/'>23.1-3100</a>, and subsection A of § <a href='http://law.lis.virginia.gov/vacode/23.1-3200/'>23.1-3200</a> and fill the vacancy resulting from the removal subject to confirmation by the General Assembly.</p><p>B. The Governor shall set forth in a written public statement his reasons for removing any member pursuant to this section at the time the removal occurs. The Governor is the sole judge of the sufficiency of the cause for removal as set forth in this section.</p><p>Code 1950, § 2-39; 1966, c. 677, § 2.1-43; 1977, c. 446; 1988, c. 765; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0588'>588</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-109|Requiring appearances by officers, etc., and production of records, etc.; issuance of subpoenas and other writs; employment of accountants.|<p>Whenever the Governor deems it necessary and proper, he may require any state officer, superintendent, board, or employee to appear before him, and he may also require the production of any official books, accounts, vouchers, and other papers relating to their offices and duties. The Governor may issue subpoenas or other writs for the purpose of enforcing the provisions of this section. The Governor may employ accountants to properly inspect such records, vouchers, or other papers.</p><p>Code 1950, § 2-40; 1956, c. 424; 1966, c. 677, § 2.1-44; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-109.01|Signed statements required from appointees.|<p>For purposes of this section:</p><p>"Appointed position" means a position appointed by the Governor or other appointing authority in accordance with law.</p><p>"Covered appointee" means any person serving in an appointed position who is eligible for severance benefits under the Workforce Transition Act of 1995 (§ <a href='http://law.lis.virginia.gov/vacode/2.2-3200/'>2.2-3200</a> et seq.), including but not limited to, any (i) officer, (ii) agency head, or (iii) member of a board, commission, council, or other collegial body.</p><p>Upon initial appointment or reappointment, the Governor or other appointing authority, or their designee, shall obtain a signed statement from each covered appointee providing that such person has read and understands the severance benefits for which he is eligible under the Workforce Transition Act of 1995. The Governor or other appointing authority, or their designee shall provide all such statements to the Secretary of the Commonwealth. The Secretary shall provide for such statements to be retained in the records of the Commonwealth.</p><p>2006, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0813'>813</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0902'>902</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-110|Officers of Commonwealth and its institutions to make reports to Governor.|<p>The officers of the executive branch of state government and superintendents and boards of state institutions shall make to the Governor reports at the times prescribed by law or at any time the Governor may require on any subject relating to their offices and institutions. The reports shall be in a written or electronic format and contain such information as the Governor may require. The reports shall be filed in the office of the Secretary of the Commonwealth, and under his supervision, summarized and recorded in books kept for the purpose.</p><p>Code 1950, § 2-38; 1966, c. 677, § 2.1-42; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>; 2012, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0434'>434</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-111|Suits, actions, etc., by Governor.|<p>A. In order to protect or preserve the interests or legal rights of the Commonwealth and its citizens, the Governor may, by and with the advice of the Attorney General, institute any action, suit, motion or other proceeding, in the name of the Commonwealth, in the Supreme Court of the United States or any other court or tribunal in which such action, suit, motion or other proceeding may be properly commenced and prosecuted.</p><p>B. In accordance with subsection A and pursuant to his duty to protect or preserve the general welfare of the citizens of the Commonwealth, the Governor may institute any action, suit, motion or other proceeding on behalf of its citizens, in the name of the Commonwealth acting in its capacity as parens patriae, where he has determined that existing legal procedures fail to adequately protect existing legal rights and interests of such citizens.</p><p>Code 1950, § 2-43; 1966, c. 677, § 2.1-49; 1975, c. 241; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
2.2|ADMINISTRATION OF GOVERNMENT|I|ORGANIZATION OF STATE GOVERNMENT|A|OFFICE OF THE GOVERNOR|1|GOVERNOR|1|General Provisions|||§ 2.2-112|To whom return on warrant of Governor to be made.|<p>Any officer to whom any order or warrant of the Governor is directed shall make return to the Secretary of the Commonwealth, who shall preserve it in his office.</p><p>Code 1950, § 2-44; 1966, c. 677, § 2.1-50; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0844'>844</a>.</p>
