8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-1|How proceedings may be in actions pending when title takes effect.|<p>Except as may be otherwise provided in § <a href='http://law.lis.virginia.gov/vacode/8.01-256/'>8.01-256</a> of Chapter 4 (§ <a href='http://law.lis.virginia.gov/vacode/8.01-228/'>8.01-228</a> et seq.) (Limitations of Actions), all provisions of this title shall apply to causes of action which arose prior to the effective date of any such provisions; provided, however, that the applicable law in effect on the day before the effective date of the particular provisions shall apply if in the opinion of the court any particular provision (i) may materially change the substantive rights of a party (as distinguished from the procedural aspects of the remedy) or (ii) may cause the miscarriage of justice.</p><p>Code 1950, § 8-2; 1977, c. 617.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-1.1|References to former sections, articles and chapters of Title 8 and other titles.|<p>Whenever in this title any of the conditions, requirements, provisions or contents of any section, article or chapter of Title 8 or any other title of this Code as such titles existed prior to October 2, 1977, are transferred in the same or in modified form to a new section, article or chapter of this title or any other title of this Code and whenever any such former section, article or chapter is given a new number in this or any other title, all references to any such former section, article or chapter of Title 8 or such other title appearing elsewhere in this Code than in this title shall be construed to apply to the new or renumbered section, article or chapter containing such conditions, requirements, provisions or contents or portions thereof.</p><p>1978, c. 422.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-2|General definitions for this title.|<p>As used in this title, unless the context otherwise requires, the term:</p><p>1. "Action" and "suit" may be used interchangeably and shall include all civil proceedings whether upon claims at law, in equity, or statutory in nature and whether in circuit courts or district courts;</p><p>2. "Decree" and "judgment" may be used interchangeably and shall include orders or awards;</p><p>3. "Fiduciary" shall include any one or more of the following:</p><p>a. guardian,</p><p>b. committee,</p><p>c. trustee,</p><p>d. executor,</p><p>e. administrator, and administrator with the will annexed,</p><p>f. curator of the will of any decedent, or</p><p>g. conservator;</p><p>4. "Rendition of a judgment" means the time at which the judgment is signed and dated;</p><p>5. "Person" shall include individuals, a trust, an estate, a partnership, an association, an order, a corporation, or any other legal or commercial entity;</p><p>6. "Person under a disability" shall include:</p><p>a. a person convicted of a felony during the period he is confined;</p><p>b. an infant;</p><p>c. an incapacitated person as defined in § <a href='/vacode/64.2-2000/'>64.2-2000</a>;</p><p>d. an incapacitated ex-service person under § <a href='/vacode/64.2-2016/'>64.2-2016</a>;</p><p>e. persons made defendants by the general description of "parties unknown" in suits involving real property; or</p><p>f. any other person who, upon motion to the court by any party to an action or suit or by any person in interest, is determined to be (i) incapable of taking proper care of his person, or (ii) incapable of properly handling and managing his estate, or (iii) otherwise unable to defend his property or legal rights either because of age or temporary or permanent impairment, whether physical, mental, or both. Such impairment may also include substance abuse as defined in § <a href='/vacode/37.2-100/'>37.2-100</a>;</p><p>7. "Sheriff" shall include deputy sheriffs and such other persons designated in § <a href='/vacode/15.2-1603/'>15.2-1603</a>;</p><p>8. "Summons" and "subpoena" may be used interchangeably and shall include a subpoena duces tecum for the production of documents and tangible things;</p><p>9. "Court of equity,""law and equity court,""law and chancery court,""chancery court," "corporation court," "the chancery side," "court exercising powers in chancery," "court with equitable jurisdiction," and "receivership court" shall mean the circuit court when entertaining equitable claims;</p><p>10. A "motion for judgment," "bill," "bill of complaint," or "bill in equity" shall mean a complaint in a civil action, as provided in the Rules of Supreme Court of Virginia;</p><p>11. "Equity practice," "equity procedure," "chancery practice," and "chancery procedure" shall mean practice and procedure in a civil action as prescribed by this Code and the Rules of Supreme Court of Virginia.</p><p>1977, c. 617; 1988, c. 37; 1997, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0921'>921</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0681'>681</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0716'>716</a>; 2022, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0299'>299</a>.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-3|Supreme Court may prescribe rules; effective date and availability; indexed, and annotated; effect of subsequent enactments of General Assembly.|<p>A. The Supreme Court, subject to §§ <a href='/vacode/17.1-503/'>17.1-503</a> and <a href='/vacode/16.1-69.32/'>16.1-69.32</a>, may, from time to time, prescribe the forms of writs and make general regulations for the practice in all courts of the Commonwealth; and may prepare a system of rules of practice and a system of pleading and the forms of process and may prepare rules of evidence to be used in all such courts. This section shall be liberally construed so as to eliminate unnecessary delays and expenses.</p><p>B. The Supreme Court, subject to § 30-399, shall enact rules and procedures as may be necessary for implementing the requirements of Article II, Section 6-A of the Constitution of Virginia, empowering the Supreme Court to establish congressional or state legislative districts as provided for in that section.</p><p>C. New rules and amendments to rules shall not become effective until 60 days from adoption by the Supreme Court, and shall be made available to all courts, members of the bar, and the public.</p><p>D. The Virginia Code Commission shall publish and cause to be properly indexed and annotated the rules adopted by the Supreme Court, and all amendments thereof by the Court, and all changes made therein pursuant to subsection E.</p><p>E. The General Assembly may, from time to time, by the enactment of a general law, modify or annul any rules adopted or amended pursuant to this section. In the case of any variance between a rule and an enactment of the General Assembly such variance shall be construed so as to give effect to such enactment.</p><p>F. Any amendment or addition to the rules of evidence shall be adopted by the Supreme Court on or before November 15 of any year and shall become effective on July 1 of the following year unless the General Assembly modifies or annuls any such amendment or addition by enactment of a general law. Notwithstanding the foregoing, the Supreme Court, at any time, may amend the rules to conform with any enactment of the General Assembly and correct unmistakable printer's errors, misspellings, unmistakable errors to statutory cross-references, and other unmistakable errors in the rules of evidence.</p><p>G. When any rule contained in the rules of evidence is derived from one or more sections of the Code of Virginia, the Supreme Court shall include a citation to such section or sections in the title of the rule.</p><p>Code 1950, §§ 8-1, 8-1.1, 8-1.2, 8-86.1; 1950, p. 3; 1952, c. 234; 1954, c. 333; 1971, Ex. Sess., c. 2; 1972, c. 856; 1977, c. 617; 1979, c. 658; 1984, c. 524; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0280'>280</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0688'>688</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0708'>708</a>; 2020, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?202+ful+CHAP0056'>56</a>.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-4|District courts and circuit courts may prescribe certain rules.|<p>The district courts and circuit courts may, from time to time, prescribe rules for their respective districts and circuits. Such rules shall be limited to those rules necessary to promote proper order and decorum and the efficient and safe use of courthouse facilities and clerks' offices. No rule of any such court shall be prescribed or enforced which is inconsistent with this statute or any other statutory provision, or the Rules of Supreme Court or contrary to the decided cases, or which has the effect of abridging substantive rights of persons before such court. Any rule of court which violates the provisions of this section shall be invalid.</p><p>The courts may prescribe certain docket control procedures which shall not abridge the substantive rights of the parties nor deprive any party the opportunity to present its position as to the merits of a case solely due to the unfamiliarity of counsel of record with any such docket control procedures. No civil matter shall be dismissed with prejudice by any district or circuit court for failure to comply with any rule created under this section.</p><p>Code 1950, § 8-1.3; 1970, c. 366; 1977, c. 617; 1999, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0839'>839</a>; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0803'>803</a>; 2014, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0348'>348</a>.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-4.1|How jurisdiction determined when proceeding is on penal bond.|<p>When a proceeding before a court is on a penal bond, with condition for the payment of money, the jurisdiction shall be determined as if the undertaking to pay such money had been without a penalty. And when jurisdiction depends on the amount of a judgment, if it be on such a bond, the jurisdiction shall be determined by the sum, payment whereof will discharge the judgment.</p><p>Code 1950, § 8-3; 1977, c. 617.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-4.2|Who may execute bond for obtaining writ or order.|<p>A bond for obtaining any writ or order may be executed by any person with sufficient surety, though neither be a party to the case.</p><p>Code 1950, § 8-4; 1977, c. 617.</p>
8.01|Civil Remedies and Procedure|||||1|GENERAL PROVISIONS AS TO CIVIL CASES|||||§ 8.01-4.3|Unsworn declarations under penalty of perjury; penalty.|<p>If a matter in any judicial proceeding or administrative hearing is required or permitted to be established by a sworn written declaration, verification, certificate, statement, oath, or affidavit, such matter may, with like force and effect, be evidenced, by the unsworn written declaration, certificate, verification, or statement, which is subscribed by the maker as true under penalty of perjury, and dated, in substantially the following form:</p><p>"I declare (or certify, verify or state) under penalty of perjury that the foregoing is true and correct."<br/> This section shall not apply to a deposition, an oath of office, or an oath required to be taken before a specified official other than a notary public.</p><p>2005, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0423'>423</a>.</p>
8.01|Civil Remedies and Procedure|||||2|Parties|1|General Provisions|||§ 8.01-5|Effect of nonjoinder or misjoinder; limitation on joinder of insurance company.|<p>A. No action or suit shall abate or be defeated by the nonjoinder or misjoinder of parties, plaintiff or defendant, but whenever such nonjoinder or misjoinder shall be made to appear by affidavit or otherwise, new parties may be added and parties misjoined may be dropped by order of the court at any time as the ends of justice may require.</p><p>B. Nothing in this section shall be construed to permit the joinder of any insurance company on account of the issuance to any party to a cause of any policy or contract of liability insurance, or on account of the issuance by any such company of any policy or contract of liability insurance for the benefit of or that will inure to the benefit of any party to any cause.</p><p>Code 1950, § 8-96; 1954, c. 333; 1977, c. 617.</p>
8.01|Civil Remedies and Procedure|||||2|Parties|1|General Provisions|||§ 8.01-6|Amending pleading; relation back to original pleading.|<p>A misnomer in any pleading may, on the motion of any party, and on affidavit of the right name, be amended by inserting the right name. An amendment changing the party against whom a claim is asserted, whether to correct a misnomer or otherwise, relates back to the date of the original pleading if (i) the claim asserted in the amended pleading arose out of the conduct, transaction, or occurrence set forth in the original pleading, (ii) within the limitations period prescribed for commencing the action against the party to be brought in by the amendment, that party or its agent received notice of the institution of the action, (iii) that party will not be prejudiced in maintaining a defense on the merits, and (iv) that party knew or should have known that but for a mistake concerning the identity of the proper party, the action would have been brought against that party.</p><p>Code 1950, § 8-97; 1954, c. 333; 1977, c. 617; 1990, c. 80; 1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0693'>693</a>; 2004, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0141'>141</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0326'>326</a>.</p>
