44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-1|Composition of militia.|<p>The militia of the Commonwealth of Virginia shall consist of all able-bodied residents of the Commonwealth who are citizens of the United States and all other able-bodied persons resident in the Commonwealth who have declared their intention to become citizens of the United States, who are at least 16 years of age and, except as hereinafter provided, not more than 55 years of age. The militia shall be divided into three classes: the National Guard, which includes the Army National Guard and the Air National Guard; the Virginia Defense Force; and the unorganized militia.</p><p>1930, p. 948; 1942, p. 642; Michie Code 1942, § 2673(1); 1944, p. 24; 1958, c. 393; 1970, c. 662; 1973, c. 401; 1976, c. 399; 1979, c. 647; 1984, c. 765; 1989, c. 414; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0572'>572</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0586'>586</a>; 2015, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?151+ful+CHAP0221'>221</a>.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-2|Composition of National Guard.|<p>A. The National Guard shall consist of the regularly enlisted militia and of commissioned and warrant officers, who shall be residents of the Commonwealth of Virginia and shall fall within the age limits and qualifications as prescribed in existing or subsequently amended National Guard regulations (army and air), organized, armed and equipped as hereinafter provided. Upon original enlistment members of the National Guard shall not be less than 17 nor more than 55 years of age, or, in subsequent enlistments not more than 64 years of age.</p><p>B. Notwithstanding the above, persons otherwise qualified but residing outside the Commonwealth of Virginia, may enlist or serve as commissioned or warrant officers in the National Guard.</p><p>1930, p. 948; Michie Code 1942, § 2673(2); 1958, c. 393; 1976, c. 399; 1979, c. 647; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0572'>572</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0586'>586</a>.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-2.1|Repealed.|<p>Repealed by Acts 1989, c. 414.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-3|Repealed.|<p>Repealed by Acts 2015, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?151+ful+CHAP0221'>221</a>, cl. 2.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-4|Composition of unorganized militia.|<p>The unorganized militia shall consist of all able-bodied persons as set out in § <a href='http://law.lis.virginia.gov/vacode/44-1/'>44-1</a>, except such as may be included in §§ <a href='http://law.lis.virginia.gov/vacode/44-2/'>44-2</a> and <a href='http://law.lis.virginia.gov/vacode/44-54.6/'>44-54.6</a> and except such as may be exempted as hereinafter provided.</p><p>1930, p. 949; Michie Code 1942, § 2673(4); 1970, c. 662; 1973, c. 401; 1984, c. 765; 2015, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?151+ful+CHAP0221'>221</a>.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-5|Exemptions from militia duty.|<p>In addition to those exempted by the laws of the United States, the following persons shall be exempt from military duty under a state call:</p><p>1. The officers, judicial and executive, of the governments of the United States and the Commonwealth of Virginia;</p><p>2. The members of the General Assembly of the Commonwealth of Virginia and of the Congress of the United States;</p><p>3. Persons in the active military or naval services of the United States;</p><p>4. Persons employed by the United States in the transmission of the mail;</p><p>5. The judges and clerks of courts of record;</p><p>6. The mayor and councilmen of incorporated cities and towns;</p><p>7. Members of the governing bodies of counties;</p><p>8. Sheriffs, United States district attorneys, attorneys for the Commonwealth and city attorneys;</p><p>9. Marine pilots;</p><p>10. All persons who because of religious belief shall claim exemption from military service, if the conscientious holding of such belief by such person shall be established under such regulations as the President of the United States shall prescribe, shall be exempted from militia service in any capacity that the President shall declare to be combatant; and</p><p>11. Such other persons as may be designated by the Governor in the best interests of the public and of the Commonwealth.</p><p>1930, p. 949; Michie Code 1942, § 2673(5); 1958, c. 393; 1976, c. 399; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0572'>572</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0586'>586</a>.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-6|Maintenance of other troops.|<p>In time of peace the Commonwealth shall maintain only such troops as may be authorized by the President of the United States; but nothing in this chapter shall be construed as limiting the rights of the Commonwealth in the use of the Virginia National Guard or Virginia Defense Force within or without its borders in time of peace and nothing contained in this chapter shall prevent the organization and maintenance of State Police or constabulary.</p><p>1930, p. 949; Michie Code 1942, § 2673(6); 1958, c. 393; 1984, c. 765; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0572'>572</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0586'>586</a>.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|1|CLASSIFICATION OF MILITIA|||§ 44-7|Repealed.|<p>Repealed by Acts 2015, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?151+ful+CHAP0221'>221</a>, cl. 2.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|2|GENERAL ADMINISTRATIVE OFFICERS|||§ 44-8|Governor as Commander in Chief.|<p>The Governor shall be Commander in Chief of the armed forces of the Commonwealth, and shall have power to employ such forces to repel invasion, suppress insurrection, and enforce the execution of the laws.</p><p>1930, p. 950; Michie Code 1942, § 2673(8); R. P. 1948, § 44-8; 1958, c. 393; 1964, c. 227.</p>
44|MILITARY AND EMERGENCY LAWS|||||1|MILITARY LAWS OF VIRGINIA|2|GENERAL ADMINISTRATIVE OFFICERS|||§ 44-9|Commander in Chief to prescribe regulations.|<p>The Commander in Chief shall have the power, and it shall be his duty, from time to time, to issue such orders and to prescribe such regulations relating to the organization of the armed forces of the Commonwealth as will cause the same at all times to conform to the federal requirements of the United States government relating thereto.</p><p>1930, p. 950; Michie Code 1942, § 2673(9); R. P. 1948, § 44-9; 1958, c. 393.</p>
