51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1|General Provisions|||§§ 51.1-100 through 51.1-124|Repealed.|<p>Repealed by Acts 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>. For effective dates, see Editor's note.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.1|Legislative intent and purposes.|<p>Article X, § 11 of the Constitution of Virginia requires the General Assembly to maintain a retirement system for state employees and employees of participating political subdivisions and school divisions, subject to restrictions and conditions prescribed by the General Assembly, that shall be administered in the best interests of the beneficiaries thereof. To that end and for the purposes of providing adequate benefits and pensions to members, encouraging stable employer contribution rates, and ensuring the overall soundness of the Retirement System, the General Assembly hereby establishes the Virginia Retirement System as an independent agency of the Commonwealth, exclusive of the legislative, executive, and judicial branches of government, in the following provisions.</p><p>1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>; 2022, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0294'>294</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.2|Virginia Supplemental Retirement System continued as Virginia Retirement System.|<p>The Virginia Supplemental Retirement System, a body corporate and a retirement system for teachers, state employees, and employees of participating political subdivisions, shall be continued as the Virginia Retirement System. Wherever the term "Virginia Supplemental Retirement System" appears in the Code of Virginia, it shall mean the Virginia Retirement System.</p><p>1952, c. 157, § 51-111.11; 1960, c. 604; 1982, c. 478; 1990, c. 832, § 51.1-100; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.3|Definitions.|<p>As used in this chapter, unless the context requires a different meaning:</p><p>"Abolished system" means the Virginia Retirement Act, §§ 51-30 through 51-111, repealed by Chapter 1 of the Acts of Assembly of 1952.</p><p>"Accumulated contributions" means the sum of all amounts deducted from the compensation of a member and credited to his individual account in the member's contribution account, all amounts the member may contribute to purchase creditable service, all member contributions contributed by the employer on behalf of the employee, on or after July 1, 1980, except those amounts contributed on behalf of members of the General Assembly who are otherwise retired under the provisions of this chapter, and all interest accruing to these funds. If a member is retired for disability from a cause which is compensable under the Virginia Workers' Compensation Act (§ <a href='/vacode/65.2-100/'>65.2-100</a> et seq.), dies in service prior to retirement, or requests a refund of contributions in accordance with § <a href='/vacode/51.1-161/'>51.1-161</a>, "accumulated contributions" shall include all member contributions paid by the employer on behalf of the member on and after July 1, 1980, and all interest which would have accrued to these funds.</p><p>"Actuarial equivalent" means a benefit of equal value when computed upon the basis of actuarial tables adopted by the Board.</p><p>"Average final compensation" means the average annual creditable compensation of a member during his 60 highest consecutive months of creditable service or during the entire period of his creditable service if less than 60 months. However, for any member who (i) is not a person who becomes a member on or after July 1, 2010, and (ii) as of January 1, 2013, has at least 60 months of creditable service, "average final compensation" means the average annual creditable compensation of a member during his 36 highest consecutive months of creditable service. A participant in the hybrid retirement program described in § <a href='/vacode/51.1-169/'>51.1-169</a> shall be considered to be a person who becomes a member on or after July 1, 2010, for the purposes of this definition.</p><p>If a member ceased employment prior to July 1, 1974, "average final compensation" means the average annual creditable compensation during the five highest consecutive years of creditable service.</p><p>"Beneficiary" means any person entitled to receive benefits under this chapter.</p><p>"Board" means the Board of Trustees of the Virginia Retirement System.</p><p>"Creditable compensation" means the full compensation payable annually to an employee working full time in his covered position. For any state employee of a public institution of higher education or a teaching hospital affiliated with a public institution of higher education who is (i) compensated on a salaried basis and (ii) working full time in a covered position pursuant to a contract of employment for a period of at least nine months, creditable compensation means the full compensation payable over the term of any contract entered into between the employee and the employer, without regard to whether or not the term of the contract coincides with the normal scholastic year. However, if the contract is for more than one year, creditable compensation means that compensation paid for the current year of the contract.</p><p>Remuneration received by members of the General Assembly not otherwise retired under the provisions of this chapter pursuant to §§ <a href='/vacode/30-19.11/'>30-19.11</a> and <a href='/vacode/30-19.12/'>30-19.12</a> shall be deemed creditable compensation. In addition, for any member of the General Assembly, creditable compensation shall include the full amount of salaries payable to such member for working in covered positions, regardless of whether a contractual salary is reduced and not paid to such member because of service in the General Assembly.</p><p>"Creditable service" means prior service as set forth in § <a href='/vacode/51.1-142.2/'>51.1-142.2</a> plus membership service for which credit is allowable.</p><p>"Employee" means any teacher, state employee, officer, or employee of a locality participating in the Retirement System.</p><p>"Employer" means the Commonwealth in the case of a state employee, the local public school board in the case of a teacher, or the political subdivision participating in the Retirement System.</p><p>"Joint Rules Committee" means those members of the House of Delegates and the Senate designated by the Speaker of the House and the Chairman of the Senate Committee on Rules, respectively, to meet with each other and to act jointly on behalf of the Committee on Rules for each house.</p><p>"Local officer" means the treasurer, commissioner of the revenue, attorney for the Commonwealth, clerk of a circuit court, or sheriff of any county or city, or deputy or employee of any such officer.</p><p>"Medical Board" means the boards composed of physicians or other health care professionals as provided by this chapter.</p><p>"Member" means any person included in the membership of the Retirement System.</p><p>"Membership service" means service as an employee rendered while a contributing member of the Retirement System except as provided in this chapter.</p><p>"Normal retirement date" means a member's sixty-fifth birthday. However, for any (i) person who becomes a member on or after July 1, 2010, or (ii) member who does not have at least 60 months of creditable service as of January 1, 2013, under this chapter his normal retirement date shall be the date that the member attains his "retirement age" as defined under the Social Security Act (42 U.S.C. § 416 et seq., as now or hereafter amended).</p><p>"Person who becomes a member on or after July 1, 2010," means a person who is not a member of a retirement plan administered by the Virginia Retirement System the first time he is hired on or after July 1, 2010, in a covered position. Subsequent separation from such position and subsequent employment in a covered position shall not alter the status of a person who becomes a member on or after July 1, 2010.</p><p>"Political subdivision" means any county, city, or town, any political entity, subdivision, branch, or unit of the Commonwealth, or any commission, public authority, or body corporate created by or under an act of the General Assembly specifying the powers, privileges, or authority capable of exercise by the commission, public authority, or body corporate.</p><p>"Prior service" means service rendered prior to becoming a member of the Retirement System.</p><p>"Purchase of service contract" means a contract entered into by the member and the Retirement System for the purchase of service credit by the member as provided in § <a href='/vacode/51.1-142.2/'>51.1-142.2</a>.</p><p>"Retirement allowance" means the retirement payments to which a member is entitled.</p><p>"Retirement plan administered by the Virginia Retirement System" means a retirement plan established under this title administered by the Virginia Retirement System, or by an agency that has been delegated administrative responsibility by the Virginia Retirement System, but such term shall exclude any plan established under Chapter 6 (§ <a href='/vacode/51.1-600/'>51.1-600</a> et seq.) or Chapter 6.1 (§ <a href='/vacode/58.1-607/'>58.1-607</a> et seq.).</p><p>"Retirement System" means the Virginia Retirement System.</p><p>"Service" means service as an employee.</p><p>"Social security disability benefit" means, with respect to any member, the social security disability benefits to which the member is entitled pursuant to the provisions of the federal Social Security Act as in effect at his date of retirement.</p><p>"State employee" means any person who is regularly employed full time on a salaried basis, whose tenure is not restricted as to temporary or provisional appointment, in the service of, and whose compensation is payable, no more often than biweekly, in whole or in part, by the Commonwealth or any department, institution, or agency thereof. "State employee" shall include any faculty member, but not including adjunct faculty, of a public institution of higher education (a) who is compensated on a salary basis, (b) whose tenure is not restricted as to temporary or provisional appointment, and (c) who regularly works at least 20 hours but less than 40 hours per week (or works the equivalent of one-half of a full time equivalent position) engaged in the performance of teaching, administrative, or research duties at such institution; such faculty member shall be deemed an eligible employee for purposes of the retirement provisions under §§ <a href='/vacode/51.1-126/'>51.1-126</a>, <a href='/vacode/51.1-126.1/'>51.1-126.1</a>, and <a href='/vacode/51.1-126.3/'>51.1-126.3</a>. "State employee" shall also include the Governor, Lieutenant Governor, Attorney General, and members of the General Assembly but shall not include (i) any local officer, (ii) any employee of a political subdivision of the Commonwealth, (iii) individuals employed by the Department for the Blind and Vision Impaired pursuant to § <a href='/vacode/51.5-72/'>51.5-72</a>, (iv) any member of the State Police Officers' Retirement System, (v) any member of the Judicial Retirement System, or (vi) any member of the Virginia Law Officers' Retirement System.</p><p>"Teacher" means any person who is regularly employed full time on a salaried basis as a professional or clerical employee of a county, city, or other local public school board.</p><p>1952, c. 157, §§ 51-111.10, 51-111.31; 1954, cc. 241, 497; 1956, c. 98; 1956, Ex. Sess., c. 64; 1958, c. 367; 1960, cc. 400, 604; 1966, cc. 174, 175; 1970, c. 779; 1971, Ex. Sess., cc. 88, 185; 1972, cc. 568, 708; 1973, cc. 322, 523, 545, 546; 1974, cc. 353, 484; 1975, cc. 296, 597, 611; 1976, cc. 581, 678, 699; 1977, c. 620; 1980, c. 722, § 51-111.10:01; 1982, cc. 467, 478; 1984, c. 430; 1986, c. 474; 1987, c. 392; 1990, c. 832, § 51.1-101; 1992, cc. 811, 826; 1993, c. 895; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0876'>876</a>; 1996, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0711'>711</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0731'>731</a>; 1999, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0929'>929</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0974'>974</a>; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0911'>911</a>; 2001, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0686'>686</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0697'>697</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0628'>628</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0933'>933</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0945'>945</a>; 2007, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0089'>89</a>; 2010, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?101+ful+CHAP0737'>737</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?101+ful+CHAP0738'>738</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0701'>701</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0823'>823</a>; 2014, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0356'>356</a>; 2018, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?181+ful+CHAP0053'>53</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?181+ful+CHAP0305'>305</a>; 2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0053'>53</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0054'>54</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.4|Exemption of assets from taxation; exemption of benefits and assets from execution and assignment; trust funds; unclaimed property; eligible rollover distribution.|<p>A. The assets of the retirement systems created under this title are hereby exempted from any state, county, or municipal tax. Retirement allowances and other benefits accrued or accruing to any person under this title and the assets of the retirement systems created under this title shall not be subject to execution, attachment, garnishment, or any other process whatsoever, except any process for a debt to any employer who has employed such person, and except for administrative actions pursuant to Chapter 19 (§ <a href='/vacode/63.2-1900/'>63.2-1900</a> et seq.) of Title 63.2 or any court process to enforce a child or child and spousal support obligation, nor shall any assignment thereof, other than a voluntary, irrevocable assignment of group life insurance pursuant to § <a href='/vacode/51.1-510/'>51.1-510</a>, be enforceable in any court. However, retirement benefits and assets created under this title which are deemed to be marital property pursuant to Chapter 6 (§ <a href='/vacode/20-89.1/'>20-89.1</a> et seq.) of Title 20 may be divided or transferred by the court by direct assignment to a spouse or former spouse pursuant to § <a href='/vacode/20-107.3/'>20-107.3</a>. The assets of the retirement systems administered by the Board are trust funds and shall be used solely for the benefit of members and beneficiaries and to administer the retirement systems. The Board shall establish procedures whereby persons entitled to property held by the Board, which would be presumed abandoned under the Virginia Disposition of Unclaimed Property Act (§ <a href='/vacode/55.1-2500/'>55.1-2500</a> et seq.), may recover it.</p><p>B. Notwithstanding any provision of this chapter to the contrary that would otherwise limit a distributee's election, a distributee may elect, at the time and in the manner prescribed by the Board, to have any portion of an eligible rollover distribution paid directly to an eligible retirement plan specified by the distributee in a direct rollover. The terms "eligible rollover distribution," "eligible retirement plan" and "distributee" have the meanings prescribed by § 401(a)(31) of the Internal Revenue Code (including as such section is amended or renumbered, or any successor provision thereto) and the regulations thereunder, as may be amended. Such terms shall include non-spouse designated beneficiaries and inherited individual retirement accounts in accordance with § 402(c)(11) of the Internal Revenue Code, as amended or renumbered, and the regulations thereunder applicable to governmental plans. In the event of a mandatory cash-out, as that term is defined under the Internal Revenue Code and the regulations thereunder applicable to governmental plans, greater than $1,000, if the member does not elect to have such distribution paid directly to an eligible retirement plan specified by the member in a direct rollover or to receive the distribution directly in accordance with this section, then the Board shall pay the distribution in a direct rollover to an individual retirement plan designated by the Board in accordance with subsection F of § <a href='/vacode/51.1-124.30/'>51.1-124.30</a>.</p><p>C. The provisions of this chapter and Chapters 2 (§ <a href='/vacode/51.1-200/'>51.1-200</a> et seq.), 2.1 (§ <a href='/vacode/51.1-211/'>51.1-211</a> et seq.) and 3 (§ <a href='/vacode/51.1-300/'>51.1-300</a> et seq.) are intended to meet the requirements of § 401(a) of the Internal Revenue Code, as amended or renumbered, and the regulations thereunder applicable to governmental plans.</p><p>1952, c. 157, §§ 51-111.15, 51-111.24; 1954, c. 633; 1959, Ex. Sess., c. 47; 1962, c. 50; 1972, c. 151; 1973, c. 523; 1976, c. 545; 1977, c. 620; 1978, c. 841; 1980, cc. 559, 596; 1983, c. 308, § 51-111.26:1; 1984, c. 430; 1986, c. 474; 1989, Sp. Sess., c. 3; 1990, c. 832, § 51.1-102; 1991, c. 433; 1992, cc. 716, 811; 1993, c. 135; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0883'>883</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0015'>15</a>; 2006, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0637'>637</a>; 2015, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?151+ful+CHAP0660'>660</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.5|Disclosure of social security account numbers.|<p>The Retirement System may require the disclosure of the social security account number of any employee, judge, or other person covered under this title to be used for any purpose relating to the administration of the retirement systems or the implementation of this title.</p><p>1977, c. 620, § 51-111.22:2; 1990, c. 832, § 51.1-103; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.6|Benefits to be paid monthly.|<p>All benefits payable by the Retirement System shall be paid in equal monthly installments, unless the Board approves another method of payment.</p><p>1952, c. 353, § 51-111.71; 1990, c. 832, § 51.1-104; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.7|Distribution of assets upon repeal of system.|<p>A. If the General Assembly repeals the provisions of this chapter or terminates its application to any person, the Board shall continue to administer the Retirement System in accordance with the provisions of this chapter for the sole benefit of the then members, any beneficiaries then receiving retirement allowances, and any future persons entitled to receive benefits under a joint and last-survivor option who are designated by a member.</p><p>B. Upon repeal or termination of the Retirement System, the assets of the Retirement System shall be allocated by the Board in an equitable manner to provide benefits for the persons stated in subsection A of this section in accordance with the provisions of this chapter but based on creditable service and average final compensation as of the date of repeal or termination and in the following order:</p><p>1. For the benefit of the then members to the extent of their individual account in the members' contribution account.</p><p>2. If any funds remain, then for the benefit of the then beneficiaries and persons already designated by former members who are then beneficiaries under a joint and last-survivor option, to the extent of the then actuarial value of their retirement allowances.</p><p>3. If any funds remain, then for the benefit of members, and persons, if any, designated by them under a joint and last-survivor option, to the extent, not provided under subdivision 1 of this subsection, of the then actuarial value of their accrued future retirement allowances. The allocation under this subdivision shall be the basis of the oldest-ages-first method.</p><p>The employer is required to contribute the amount necessary to make up any insufficiency of assets needed to provide all benefits payable under subdivisions 1 and 2 of this subsection.</p><p>C. The allocation of assets of the Retirement System shall be carried out by the Board as the benefits become due or by the transfer of such assets to any retirement system replacing this Retirement System. The vesting of benefits shall be fully maintained under the new retirement system. Any funds remaining in the assets of this retirement system after all of the vested benefits have been paid shall revert to the general fund.</p><p>D. Any allocation of assets shall be final and binding on all persons entitled to benefits.</p><p>E. Upon the termination or partial termination of the Retirement System, each affected member shall become fully vested, as of the termination date or partial termination date, in his service retirement allowance to the extent funded, regardless of the length of service or amount of creditable service.</p><p>1952, c. 157, § 51-111.16; 1960, c. 604; 1977, c. 620; 1978, c. 841; 1980, cc. 637, 638, 646; 1982, cc. 467, 478; 1990, c. 832, § 51.1-105; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>; 2014, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0356'>356</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.8|Persons affected by changes in retirement benefits.|<p>Unless otherwise specifically stated, legislation which effects a change in the amount of a retirement benefit other than a post-retirement supplement shall be construed to effect only the benefits of those persons who qualify for a retirement allowance on or after the effective date of the legislation.</p><p>1952, c. 157, § 51-111.16; 1960, c. 604; 1977, c. 620; 1978, c. 841; 1980, cc. 637, 638, 646; 1982, cc. 467, 478; 1990, c. 832, § 51.1-106; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>.</p>
51.1|PENSIONS, BENEFITS, AND RETIREMENT|||||1|VIRGINIA RETIREMENT SYSTEM|1.1|General Provisions|||§ 51.1-124.9|Changes or errors in records resulting in erroneous payments; employer liability.|<p>A. 1. If any change or error in records results in any member or beneficiary receiving more or less than he would have been entitled to receive from the Retirement System had the records been correct, the Board shall, subject to the provisions of subsection B, correct the error and as far as practicable adjust the payments so that the actuarial equivalent of the correct benefit shall be paid.</p><p>2. If a member has been overpaid through no fault of his and could not reasonably have been expected to detect the error the Board may waive any repayment which it believes would cause hardship.</p><p>3. Upon determination that any person has erroneously been included in membership in the Retirement System, accumulated contributions resulting from the erroneous membership shall be refunded.</p><p>B. The Board is authorized to recover any overpayments, from an employer found to be responsible for such overpayments, to a member or beneficiary (i) whose average final compensation exceeds the limitation in § <a href='http://law.lis.virginia.gov/vacode/51.1-152/'>51.1-152</a>, (ii) who receives in-service distributions because the member or beneficiary is rehired by the employer without either a bona fide break in service, as determined by the Board, following retirement, or the break in service required under subdivision B 3 (a) of § <a href='http://law.lis.virginia.gov/vacode/51.1-155/'>51.1-155</a>, or (iii) who the Board determines was in service as an employee covered for retirement purposes as prohibited by subdivision B 1 of § <a href='http://law.lis.virginia.gov/vacode/51.1-155/'>51.1-155</a>.</p><p>1952, c. 157, § 51-111.67; 1956, c. 690; 1976, c. 541; 1990, c. 832, § 51.1-107; 1994, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0004'>4</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0085'>85</a>; 2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0747'>747</a>.</p>
