45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-100| Definitions.|<p>As used in this title, unless the context requires a different meaning:</p><p>"Chief" means the Chief of the Division of Mines of the Department of Energy.</p><p>"Department"  means the Department of Energy.</p><p>"Director"  means the Director of the Department of Energy.</p><p>"State Geologist"  means the Commissioner of Mineral Resources and State Geologist appointed pursuant to § <a href='/vacode/45.2-107/'>45.2-107</a>.</p><p>1984, c. 590, § 45.1-1.2; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.1; 2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532'>532</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-101| Certified mail; subsequent mail or notices may be sent by regular mail.|<p>Whenever in this title the Chief, the Director, or the Department is required to send any mail or notice by certified mail and such mail or notice is sent by certified mail, return receipt requested, then any subsequent, identical mail or notice that is sent by the Chief, the Director, or the Department may be sent by regular mail.</p><p>2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0566'>566</a>, § 45.1-161.1:1; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-102| Department of Energy; appointment of Director.|<p>The Department of Energy is established in the executive branch within the Secretariat of Commerce and Trade. The Department shall be headed by a Director who shall be appointed by the Governor, subject to confirmation by the General Assembly, to serve at the pleasure of the Governor for a term coincident with the Governor's term.</p><p>1984, c. 590, § 45.1-1.1; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.2; 2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532'>532</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-103| Powers of Department.|<p>The Department shall have the following powers and duties, any of which, with the approval of the Director, may be exercised by any division of the Department with respect to matters assigned to that division:</p><p>1. To employ the personnel required to carry out the purposes of this title;</p><p>2. To make and enter into any contract or agreement necessary or incidental to the performance of its duties and the execution of its powers under this title, including reciprocal agreements with responsible officers of other states and contracts with the private sector, the United States, other state agencies, and governmental subdivisions of the Commonwealth;</p><p>3. To accept grants from the United States government and agencies and instrumentalities thereof and any other source. To these ends, the Department may comply with any condition and execute any agreement that is necessary, convenient, or desirable;</p><p>4. To adopt regulations necessary or incidental to the performance of its duties or execution of its powers under this title or any other provision of law. Such regulations shall be adopted by the Department, the Chief, or the Director, as appropriate, and in accordance with the provisions of Article 2 (§ <a href='/vacode/2.2-4006/'>2.2-4006</a> et seq.) of the Administrative Process Act; and</p><p>5. To do all acts necessary or convenient to carry out the purposes of this title.</p><p>1984, c. 590, § 45.1-1.3; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.3; 2014, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0145'>145</a>; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-104| Powers and duties of Director.|<p>The Director, under the direction and control of the Governor, shall exercise the powers and perform the duties conferred or imposed upon him by law and shall perform any other duties required of him by the Governor.</p><p>1984, c. 590, § 45.1-1.4; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.4; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-104.1| Appointment of Chief Clean Energy Policy Advisor.|<p>The Chief Clean Energy Policy Advisor shall be appointed by the Governor and shall be under the direction of and report to the Director.</p><p>2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532'>532</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-105| Establishment of divisions; division heads.|<p>The following divisions, through which the functions, powers, and duties of the Department may be discharged, are established in the Department: a Division of Mines, a Division of Mined Land Repurposing, a Division of Geology and Mineral Resources, a Division of Gas and Oil, a Division of Mineral Mining, a Division of Renewable Energy and Energy Efficiency, and a Division of Offshore Wind. The Director may establish other divisions as he deems necessary. The Director shall appoint persons to direct the various functions and programs of each division and may delegate to the head of any division any of the powers and duties conferred or imposed by law on the Director.</p><p>1984, c. 590, § 45.1-1.5; 1990, c. 92; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.5; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0369'>369</a>; 2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP0794'>794</a>; 2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532'>532</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|1|Department of Energy|||§ 45.2-106| Department to serve as lead agency for inspections undertaken subsequent to the issuance of a permit.|<p>Following the issuance of any permit under Chapter 10 (§ <a href='/vacode/45.2-1000/'>45.2-1000</a> et seq.) or 12 (§ <a href='/vacode/45.2-1200/'>45.2-1200</a> et seq.), the Department shall serve as the lead agency for enforcement of the provisions of the permit. Any other agency that has reviewed and approved, or not disapproved, a permit application prior to its approval by the Director shall contact the Director or his designee prior to making any routine inspection. The Director or his designee shall then contact the permittee, if prior contact is to be made, to schedule the inspection and shall accompany any employee of any agency other than the Department during any inspection by such other agency. However, nothing in this section shall apply in the event of a blackwater discharge, a failure of a waste treatment facility, or any situation that in the judgment of the State Water Control Board requires an inspection on an emergency or expedited basis.</p><p>1984, c. 188, § 45.1-1.9; 1994, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?941+ful+CHAP0028'>28</a>, § 45.1-161.6; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|2|Division of Geology and Mineral Resources|||§ 45.2-107| Division of Geology and Mineral Resources; State Geologist.|<p>There is established in the Department a Division of Geology and Mineral Resources. The Director shall appoint a geologist of established reputation as the Commissioner of Mineral Resources and State Geologist to serve as chief executive and head officer of the Division. As used in this article, unless the context requires a different meaning, "Division" means the Division of Geology and Mineral Resources.</p><p>1984, c. 590, § 45.1-383; 2008, c. <a href="http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0369" data-mce-href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0369'>369</a>; 2021, Sp. Sess. I, cc. <a href="http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387" data-mce-href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>, <a href="https://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532" data-mce-href='https://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0532'>532</a>.</p>
45.2|Mines, Minerals, and Energy|I|Administration|||1|Administration|2|Division of Geology and Mineral Resources|||§ 45.2-108| General powers and duties of State Geologist.|<p>The State Geologist shall exercise those powers and perform those duties, in relation to mineral resources, geology, and geophysical matters, that are conferred or imposed upon the Director by the provisions of this title, including powers and duties delegated to him by the Director. The State Geologist may also exercise and perform such other powers and duties as are lawfully delegated to him and such powers and duties as are conferred or imposed upon him by law.</p><p>1984, c. 590, § 45.1-384; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0387'>387</a>.</p>
