40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-1|Department continued; powers and duties generally; delegation of authority concerning occupational health.|<p>The Department of Labor and Industry, hereinafter referred to as the Department, is continued as a department of the state government; the Department shall be responsible for discharging the provisions of Title 40.1. All powers and duties conferred and imposed on the Bureau of Labor and Industry by any other law are hereby conferred upon and vested in the Department of Labor and Industry. The Department shall be responsible for administering and enforcing occupational safety and occupational health activities as required by the Federal Occupational Safety and Health Act of 1970 (P.L. 91-596), in accordance with the state plan for enforcement of that act; however, nothing in the occupational safety and health provisions of this title or regulations adopted hereunder shall apply to working conditions of employees or duties of employers with respect to which the Federal Occupational Safety and Health Act of 1970 does not apply by virtue of § 4(b)(1) of the federal act.</p><p>Code 1950, § 40-1; 1962, c. 66; 1970, c. 321; 1972, c. 567; 1973, c. 425; 1979, c. 354; 1984, c. 590; 1985, c. 449; 1995, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?951+ful+CHAP0373'>373</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-2|Definitions.|<p>As used in this title, unless the context clearly requires otherwise, the following terms have the following meanings:</p><p>"Board" means the Safety and Health Codes Board.</p><p>"Business establishment" means any proprietorship, firm or corporation where people are employed, permitted or suffered to work, including agricultural employment on a farm.</p><p>"Commission" means the Safety and Health Codes Board.</p><p>"Commissioner" means the Commissioner of Labor and Industry. Except where the context clearly indicates the contrary, any reference to "Commissioner" shall include his authorized representatives.</p><p>"Department" means the Department of Labor and Industry.</p><p>"Domestic service" means services related to the care of an individual in a private home or the maintenance of a private home or its premises, on a permanent or temporary basis, including services performed by individuals such as companions, cooks, waiters, butlers, maids, valets, and chauffeurs. "Domestic service" does not include work that is irregular, uncertain, or incidental in nature and duration.</p><p>"Employ" shall include to permit or suffer to work.</p><p>"Employee" means any person who, in consideration of wages, salaries or commissions, may be permitted, required or directed by any employer to engage in any employment directly or indirectly.</p><p>"Employer" means an individual, partnership, association, corporation, legal representative, receiver, trustee, or trustee in bankruptcy doing business in or operating within this Commonwealth who employs another to work for wages, salaries, or on commission and shall include any similar entity acting directly or indirectly in the interest of an employer in relation to an employee.</p><p>"Female" or "woman" means a female 18 years of age or over.</p><p>"Machinery" means machines, belts, pulleys, motors, engines, gears, vats, pits, elevators, conveyors, shafts, tunnels, including machinery being operated on farms in connection with the production or harvesting of agricultural products.</p><p>Code 1950, § 40-1.1; 1962, c. 66; 1966, c. 90; 1970, c. 321; 1972, c. 567; 1973, c. 425; 1985, c. 448; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0294'>294</a>; 2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0509'>509</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0513'>513</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-2.01|Certified mail; subsequent mail or notices may be sent by regular mail.|<p>Whenever in this title the Board, the Commissioner, or the Department is required to send any mail or notice by certified mail and such mail or notice is sent certified mail, return receipt requested, then any subsequent, identical mail or notice that is sent by the Board, the Commissioner, or the Department may be sent by regular mail.</p><p>2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0566'>566</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-2.1|Application of title to Commonwealth and its agencies, etc.; safety and health program for public employees.|<p>The provisions of this title and any rules and regulations promulgated pursuant thereto shall not apply to the Commonwealth or any of its agencies, institutions, or political subdivisions, or any public body, unless, and to the extent that, coverage is extended by specific regulation of the Commissioner or the Board. The Commissioner is authorized to establish and maintain an effective and comprehensive occupational safety and health program applicable to employees of the Commonwealth, its agencies, institutions, political subdivisions, or any public body. Such program shall be subject to any State plan submitted to the federal government for State enforcement of the Federal Occupational Safety and Health Act of 1970 (P.L. 91-596), or any other regulation promulgated under Title 40.1. The Commissioner or the Board shall establish procedures and adopt regulations for enforcing the program that shall include provisions for (i) the issuance of proposed penalties; (ii) the payment of such penalties or a negotiated sum in lieu of such penalties; (iii) the deposit of such payments into the general fund of the state treasury; (iv) fair hearings, including judicial review; and (v) other sanctions to be applied for violations.</p><p>1973, c. 425; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0526'>526</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-3|Title provides for safety, health and welfare of employees.|<p>The provisions of this title are intended to provide solely for the safety, health and welfare of employees and the benefits thereof shall not run to any other person nor shall a third party have any right of action for breach of any provision of this title except as herein otherwise specifically provided.</p><p>Code 1950, § 40-1.2; 1962, c. 66; 1970, c. 321.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-4|Repealed.|<p>Repealed by Acts 1984, c. 734.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-4.1|Annual report.|<p>The Department shall submit an annual report to the Governor and General Assembly which contains statistical information derived from its programs and activities.</p><p>1984, c. 734; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0650'>650</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-5|Governor to appoint Commissioner of Labor and Industry.|<p>The Governor shall appoint, by and with the consent of the General Assembly, some suitable person identified with the labor interests of the Commonwealth, who shall be designated Commissioner of Labor and Industry. The Commissioner shall, upon the request of the Governor, furnish such information as he may require. The Commissioner shall serve at the pleasure of the Governor for a term coincident with that of the Governor.</p><p>Code 1950, § 40-3; 1962, c. 66; 1970, c. 321; 1978, c. 372.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-6|Powers and duties of Commissioner.|<p>The Commissioner shall:</p><p>1. Have general supervision and control of the Department;</p><p>2. Enforce the provisions of this title and shall cause to be prosecuted all violations of law relating to employers or business establishments before any court of competent jurisdiction;</p><p>3. Make such rules and regulations as may be necessary for the enforcement of this title and procedural rules as are required to comply with the federal Occupational Safety and Health Act of 1970 (P.L. 91-596). All such rules and regulations shall be subject to Chapter 40 (§ <a href='/vacode/2.2-4000/'>2.2-4000</a> et seq.) of Title 2.2;</p><p>4. In the discharge of his duties, have power to take and preserve testimony, examine witnesses, and administer oaths and to file a written or printed list of relevant interrogatories and require full and complete answers to the same to be returned under oath within 30 days of the receipt of such list of questions;</p><p>5. Have power to appoint such representatives as may be necessary to aid the Commissioner in his work, with the duties of such representatives to be prescribed by the Commissioner;</p><p>6. Determine the prevailing wage required to be paid under a public contract for public works as provided in § <a href='/vacode/2.2-4321.3/'>2.2-4321.3</a> and perform all other duties imposed on the Commissioner under such section. Any determination of the prevailing wage rate made by the Commissioner shall be based on applicable prevailing wage rate determinations made by the U.S. Secretary of Labor under the provisions of the Davis-Bacon Act, 40 U.S.C. § 276 et seq., as amended;</p><p>7. Have power to require that accident, injury, and occupational illness records and reports be kept at any place of employment and that such records and reports be made available to the Commissioner or his duly authorized representatives upon request, and to require employers to develop, maintain, and make available such other records and information as are deemed necessary for the proper enforcement of this title;</p><p>8. Have power, upon presenting appropriate credentials to the owner, operator, or agent in charge:</p><p>a. To enter without delay and at reasonable times any business establishment, construction site, or other area, workplace, or environment where work is performed by an employee of any employer in this Commonwealth; and</p><p>b. To inspect and investigate, during regular working hours and at other reasonable times and within reasonable limits and in a reasonable manner, without prior notice unless such notice is authorized by the Commissioner or his representative, any such business establishment or place of employment and all pertinent conditions, structures, machines, apparatus, devices, equipment, and materials therein, and to question privately any such employer, officer, owner, operator, agent, or employee. If such entry or inspection is refused, prohibited, or otherwise interfered with, the Commissioner shall have power to seek from a court having equity jurisdiction an order compelling such entry or inspection;</p><p>9. Make rules and regulations governing the granting of temporary or permanent variances from all standards promulgated by the Board under this title. Any interested or affected party may appeal to the Board, the Commissioner's determination to grant or deny such a variance. The Board may, as it sees fit, adopt, modify, or reject the determination of the Commissioner;</p><p>10. Have authority to issue orders to protect the confidentiality of all information reported to or otherwise obtained by the Commissioner, the Board, or the agents or employees of either that contains or might reveal a trade secret. Such information shall be confidential and shall be limited to those persons who need such information for purposes of enforcement of this title. Violations of such orders shall be punishable as civil contempt upon application to the Circuit Court of the City of Richmond. It shall be the duty of each employer to notify the Commissioner or his representatives of the existence of trade secrets where he desires the protection provided herein; and</p><p>11. Serve as executive officer of the Virginia Safety and Health Codes Board and of the Apprenticeship Council and see that the rules, regulations, and policies that they promulgate are carried out.</p><p>Code 1950, § 40-4; 1962, c. 66; 1970, c. 321; 1972, c. 567; 1973, c. 425; 1984, cc. 590, 734; 1987, c. 165; 1997, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0919'>919</a>; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0097'>97</a>; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0592'>592</a>; 2020, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP1216'>1216</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP1243'>1243</a>.</p>
40.1|LABOR AND EMPLOYMENT|||||1|DEPARTMENT OF LABOR AND INDUSTRY|||||§ 40.1-7|Attorney for the Commonwealth to prosecute on request of Commissioner.|<p>The attorney for the Commonwealth of the proper county or city, upon the request of the Commissioner, or any of his authorized representatives, shall prosecute any violation of law or rule or regulation adopted thereunder which it is made the duty of the Commissioner to enforce.</p><p>Code 1950, § 40-5; 1962, c. 66; 1970, c. 321.</p>
