48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-1|Investigation of complaint by special grand jury.|<p>When complaint is made to the circuit court of any county, or the corporation court of any city of this Commonwealth, by five or more citizens of any county, city or town, setting forth the existence of a public or common nuisance, the court, or the judge thereof in vacation, shall summon a special grand jury, in the mode provided by law, to the next term of such court, to specially investigate such complaint.</p><p>Code 1919, § 1520.</p>
48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-2|Presentment against person causing nuisance.|<p>If upon a full investigation of the complaint mentioned in § <a href='http://law.lis.virginia.gov/vacode/48-1/'>48-1</a> the grand jury is satisfied that the nuisance complained of is of a public nature, it shall proceed to make presentment against such person or persons as they may find have created or caused such nuisance.</p><p>Code 1919, § 1520.</p>
48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-3|Permitting continuation of nuisance; presentment against premises.|<p>If any such nuisance be upon premises the owner of which did not create or cause such nuisance, but permitted its continuation, such owner shall, for the purposes of this chapter, be deemed responsible for such nuisance, and if such owner be not a resident or citizen of this Commonwealth, or one whose residence is not known, such presentment shall be against the premises upon which such nuisance is.</p><p>Code 1919, § 1520.</p>
48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-4|Service of copy of presentment; defense by person interested.|<p>Upon any such presentment the court shall order a copy thereof to be served upon the person or persons presented, or whose property is presented, in the manner prescribed by law as to the service of notices. To any such proceeding, if it be in rem, any person interested, or for and in behalf of the owner of such premises, may make defense.</p><p>Code 1919, § 1520.</p>
48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-5|Fines and costs; judgment of abatement.|<p>Upon the trial of any such presentment the person or persons who have created, caused or permitted the continuation of any nuisance, if found guilty, shall be ordered to either abate said nuisance or to reimburse the locality for all costs of removal and abatement of said nuisance, if the locality has abated the nuisance pursuant to § <a href='http://law.lis.virginia.gov/vacode/15.2-900/'>15.2-900</a>, and further may be fined not more than $25,000, in addition to other remedies available under the law.</p><p>Code 1919, § 1520; 1996, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0291'>291</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0808'>808</a>; 2009, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?091+ful+CHAP0181'>181</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?091+ful+CHAP0551'>551</a>.</p>
48|NUISANCES|||||1|ABATING PUBLIC NUISANCES GENERALLY|||||§ 48-6|Enforcement of judgment in rem.|<p>Every judgment in rem under this chapter shall be enforced in the same manner as an attachment levied on real estate.</p><p>Code 1919, § 1520.</p>
48|NUISANCES|||||2|Houses of Prostitution, etc|||||§ 48-7|Houses and contents are nuisances subject to abatement.|<p>Any person who shall knowingly erect, establish, continue, maintain, use, own, occupy or lease any building, erection, place, or area used for the purpose of lewdness, assignation, prostitution, or activities of a criminal street gang, as criminal street gang is defined in § <a href='http://law.lis.virginia.gov/vacode/18.2-46.1/'>18.2-46.1</a> in the Commonwealth is guilty of a nuisance, and the building, erection, place, or area, the ground itself, in or upon which such lewdness, assignation, prostitution, or criminal street gang activity is conducted, permitted, or carried on, continued, or exists, and the furniture, fixtures, musical instruments and contents are also declared a nuisance, and shall be enjoined and abated as hereinafter provided.</p><p>Code 1919, § 1521; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0764'>764</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0813'>813</a>.</p>
48|NUISANCES|||||2|Houses of Prostitution, etc|||||§ 48-8|How nuisance enjoined.|<p>Whenever a nuisance is kept, maintained, or exists as defined in § <a href='http://law.lis.virginia.gov/vacode/48-7/'>48-7</a> the attorney for the Commonwealth or the Attorney General of the Commonwealth, or, with the exception of a suit brought against a criminal street gang as defined in § <a href='http://law.lis.virginia.gov/vacode/18.2-46.1/'>18.2-46.1</a>, any responsible citizen of the Commonwealth, may maintain a suit in equity in the name of the Commonwealth, upon the relation of such attorney for the Commonwealth, Attorney General, or citizen, to perpetually enjoin such nuisance, the person or persons conducting or maintaining the same, and the owner or agent of the building or ground upon which such nuisance exists. In such suit the court, or a judge in vacation, shall, upon the presentation of a bill therefor alleging that the nuisance complained of exists, and sworn to by two reputable citizens, allow a temporary writ of injunction, without bond, if it shall be made to appear to the satisfaction of the court or judge by evidence in the form of affidavits, depositions, oral testimony, or otherwise as the complainant may elect, that the nuisance complained of exists, unless the court or judge by previous order shall have directed the form and manner in which the evidence shall be presented. Three days' notice, in writing, shall be given the defendant of the hearing of the application, and if then continued at his instance the writ as prayed shall be granted as a matter of course. A suit brought to enjoin criminal street gang activity may be brought against the criminal street gang as defined in § <a href='http://law.lis.virginia.gov/vacode/18.2-46.1/'>18.2-46.1</a>, as an unincorporated association and in the name by which it is commonly known.</p><p>Code 1919, § 1522; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0764'>764</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0813'>813</a>.</p>
48|NUISANCES|||||2|Houses of Prostitution, etc|||||§ 48-9|When case to be tried; dismissal; substitution of complainant; costs.|<p>The suit when ready for hearing shall be tried at the first term of court, unless good cause for a continuance shall be shown, and in such suit oral evidence given in court of the general reputation of the place or criminal street gang as defined in § <a href='http://law.lis.virginia.gov/vacode/18.2-46.1/'>18.2-46.1</a> shall be admissible for the purpose of proving or tending to prove the existence of such nuisance. If the complaint is filed by a citizen it shall not be dismissed by him before final hearing, except upon a sworn statement made by the complainant and his attorney, setting forth the reasons why the action should be dismissed, and the dismissal approved by the attorney for the Commonwealth, or the Attorney General of the Commonwealth, in writing or in open court. In any case, if the court is of the opinion that the suit ought not to be dismissed, it may direct the attorney for the Commonwealth to prosecute it to judgment; and if the suit is continued more than one term of court, any citizen or the attorney for the Commonwealth may be substituted for the complaining party and prosecute such suit to judgment. If the suit is brought by a citizen, and the court finds there was no reasonable ground or cause for said suit, the costs may be taxed against such citizen.</p><p>Code 1919, § 1523; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0764'>764</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0813'>813</a>.</p>
48|NUISANCES|||||2|Houses of Prostitution, etc|||||§ 48-10|Contempt proceedings.|<p>In case of the violation of any injunction granted to restrain such nuisance, the court, or, in vacation, a judge thereof, may summarily try and punish the offender. The proceeding shall be commenced by filing with the clerk of the court an information, under oath, setting out the alleged facts constituting such violation, upon which the court or judge shall cause a warrant to issue, under which the defendant shall be arrested. The trial may be had upon affidavits, or either party may at any stage of the proceeding demand the production and oral examination of the witnesses.</p><p>Code 1919, § 1524.</p>
